time,x,y,yaw,target_x,target_y,lookahead,curvature,cross_track_error,heading_error,steering_cmd,speed_cmd,battery_voltage,mission_state
3.7,1.32809,0.52693,-0.4087,1.6026,0.35067,0.3,0.91856,0.00362,0.06972,-0.63184,0.34072,7.4,LANE_FOLLOW
3.72,1.33368,0.52451,-0.41473,1.6026,0.35067,0.3,0.91856,0.00404,0.06369,-0.61961,0.34072,7.4,LANE_FOLLOW
3.74,1.33934,0.52202,-0.42085,1.6026,0.35067,0.3,0.91856,0.00443,0.05757,-0.61236,0.34072,7.4,LANE_FOLLOW
3.76,1.34505,0.51946,-0.42704,1.6026,0.35067,0.3,0.91856,0.00479,0.05138,-0.6081,0.34072,7.4,LANE_FOLLOW
3.78,1.3508,0.51685,-0.4333,1.6026,0.35067,0.3,0.91856,0.00512,0.04512,-0.60564,0.34072,7.4,LANE_FOLLOW
3.8,1.35659,0.51417,-0.43962,1.6026,0.35067,0.3,0.91856,0.00541,0.03879,-0.60427,0.34072,7.4,LANE_FOLLOW
3.82,1.36241,0.51143,-0.44599,1.6026,0.35067,0.3,0.91856,0.00566,0.03242,-0.60355,0.34072,7.4,LANE_FOLLOW
3.84,1.36825,0.50864,-0.45242,1.6026,0.35067,0.3,0.91856,0.00587,0.026,-0.60324,0.34072,7.4,LANE_FOLLOW
3.86,1.37411,0.50579,-0.45888,1.64217,0.31973,0.3,0.81976,0.00501,0.06064,-0.58216,0.39012,7.4,LANE_FOLLOW
3.88,1.38009,0.50284,-0.4649,1.64217,0.31973,0.3,0.81976,0.00542,0.05462,-0.56959,0.39012,7.4,LANE_FOLLOW
3.9,1.38617,0.49979,-0.47104,1.64217,0.31973,0.3,0.81976,0.00579,0.04847,-0.56215,0.39012,7.4,LANE_FOLLOW
3.92,1.39233,0.49665,-0.4773,1.64217,0.31973,0.3,0.81976,0.00612,0.04222,-0.55779,0.39012,7.4,LANE_FOLLOW
3.94,1.39857,0.49342,-0.48365,1.64217,0.31973,0.3,0.81976,0.00642,0.03587,-0.55529,0.39012,7.4,LANE_FOLLOW
3.96,1.40487,0.49011,-0.49008,1.64217,0.31973,0.3,0.81976,0.00668,0.02943,-0.5539,0.39012,7.4,LANE_FOLLOW
3.98,1.41122,0.48673,-0.4966,1.64217,0.31973,0.3,0.81976,0.00689,0.02292,-0.55321,0.39012,7.4,LANE_FOLLOW
4.0,1.4176,0.48327,-0.50318,1.64217,0.31973,0.3,0.81976,0.00705,0.01634,-0.55293,0.39012,7.4,LANE_FOLLOW
4.02,1.42403,0.47973,-0.50982,1.68116,0.28805,0.3,0.72679,0.00648,0.04611,-0.53072,0.4366,7.4,LANE_FOLLOW
4.04,1.43057,0.47607,-0.51592,1.68116,0.28805,0.3,0.72679,0.00683,0.04002,-0.5175,0.4366,7.4,LANE_FOLLOW
4.06,1.43721,0.47231,-0.52213,1.68116,0.28805,0.3,0.72679,0.00713,0.0338,-0.50969,0.4366,7.4,LANE_FOLLOW
4.08,1.44395,0.46843,-0.52846,1.68116,0.28805,0.3,0.72679,0.00739,0.02748,-0.50512,0.4366,7.4,LANE_FOLLOW
4.1,1.45075,0.46446,-0.53488,1.68116,0.28805,0.3,0.72679,0.00761,0.02106,-0.50253,0.4366,7.4,LANE_FOLLOW
4.12,1.45762,0.46039,-0.54138,1.68116,0.28805,0.3,0.72679,0.00778,0.01455,-0.50112,0.4366,7.4,LANE_FOLLOW
4.14,1.46454,0.45623,-0.54797,1.71963,0.25576,0.3,0.64103,0.00717,0.04007,-0.47892,0.47948,7.4,LANE_FOLLOW
4.16,1.47158,0.45193,-0.55396,1.71963,0.25576,0.3,0.64103,0.0075,0.03407,-0.46571,0.47948,7.4,LANE_FOLLOW
4.18,1.47873,0.44751,-0.56007,1.71963,0.25576,0.3,0.64103,0.00778,0.02796,-0.45792,0.47948,7.4,LANE_FOLLOW
4.2,1.48597,0.44297,-0.56629,1.71963,0.25576,0.3,0.64103,0.00802,0.02175,-0.45338,0.47948,7.4,LANE_FOLLOW
4.22,1.49328,0.43832,-0.5726,1.71963,0.25576,0.3,0.64103,0.00821,0.01544,-0.45081,0.47948,7.4,LANE_FOLLOW
4.24,1.50066,0.43356,-0.57899,1.71963,0.25576,0.3,0.64103,0.00835,0.00904,-0.44943,0.47948,7.4,LANE_FOLLOW
4.26,1.50809,0.42871,-0.58546,1.75765,0.22292,0.3,0.56306,0.00782,0.03076,-0.4277,0.51847,7.4,LANE_FOLLOW
4.28,1.51563,0.42371,-0.59128,1.75765,0.22292,0.3,0.56306,0.00809,0.02494,-0.41479,0.51847,7.4,LANE_FOLLOW
4.3,1.52327,0.41858,-0.59719,1.75765,0.22292,0.3,0.56306,0.00832,0.01903,-0.40719,0.51847,7.4,LANE_FOLLOW
4.32,1.53099,0.41332,-0.6032,1.75765,0.22292,0.3,0.56306,0.0085,0.01301,-0.40277,0.51847,7.4,LANE_FOLLOW
4.34,1.53879,0.40796,-0.6093,1.75765,0.22292,0.3,0.56306,0.00863,0.00692,-0.40029,0.51847,7.4,LANE_FOLLOW
4.36,1.54663,0.40248,-0.61547,1.75765,0.22292,0.3,0.56306,0.00869,0.00075,-0.39899,0.51847,7.4,LANE_FOLLOW
4.38,1.55452,0.3969,-0.62171,1.79526,0.18963,0.3,0.49892,0.00831,0.01918,-0.37758,0.55054,7.4,LANE_FOLLOW
4.4,1.56251,0.39118,-0.62721,1.79526,0.18963,0.3,0.49892,0.0085,0.01367,-0.36487,0.55054,7.4,LANE_FOLLOW
4.42,1.57057,0.38534,-0.6328,1.79526,0.18963,0.3,0.49892,0.00863,0.00808,-0.35739,0.55054,7.4,LANE_FOLLOW
4.44,1.5787,0.37937,-0.63847,1.79526,0.18963,0.30107,0.49892,0.00871,0.00242,-0.35307,0.55054,7.4,LANE_FOLLOW
4.46,1.58689,0.3733,-0.6442,1.83256,0.15598,0.30216,0.49892,0.00874,-0.00331,-0.33225,0.55054,7.4,LANE_FOLLOW
4.48,1.59512,0.36712,-0.64922,1.86959,0.12204,0.31437,0.44266,0.00834,0.0144,-0.30628,0.57867,7.4,LANE_FOLLOW
4.5,1.60343,0.3608,-0.65373,1.86959,0.12204,0.31588,0.44266,0.00849,0.00989,-0.29079,0.57867,7.4,LANE_FOLLOW
4.52,1.61183,0.35437,-0.65831,1.86959,0.12204,0.31721,0.44266,0.0086,0.00531,-0.2816,0.57867,7.4,LANE_FOLLOW
4.54,1.62029,0.34783,-0.66294,1.86959,0.12204,0.31839,0.44266,0.00865,0.00068,-0.27619,0.57867,7.4,LANE_FOLLOW
4.56,1.6288,0.34119,-0.66762,1.90641,0.08787,0.33204,0.37959,0.00821,0.01481,-0.26049,0.61021,7.4,LANE_FOLLOW
4.58,1.6374,0.3344,-0.67182,1.90641,0.08787,0.3337,0.37959,0.00838,0.01061,-0.25116,0.61021,7.4,LANE_FOLLOW
4.6,1.6461,0.32749,-0.67608,1.90641,0.08787,0.33516,0.37959,0.00849,0.00635,-0.24566,0.61021,7.4,LANE_FOLLOW
4.62,1.65486,0.32046,-0.68039,1.90641,0.08787,0.33645,0.37959,0.00856,0.00204,-0.24245,0.61021,7.4,LANE_FOLLOW
4.64,1.66368,0.31332,-0.68475,1.90641,0.08787,0.33759,0.37959,0.00859,-0.00232,-0.24064,0.61021,7.4,LANE_FOLLOW
4.66,1.67255,0.30607,-0.68916,1.9431,0.05355,0.3502,0.32152,0.00827,0.00919,-0.22705,0.63924,7.4,LANE_FOLLOW
4.68,1.68151,0.29869,-0.69303,1.97969,0.01914,0.35177,0.32152,0.00838,0.00531,-0.20912,0.63924,7.4,LANE_FOLLOW
4.7,1.69055,0.29119,-0.69648,1.97969,0.01914,0.35316,0.32152,0.00844,0.00186,-0.19842,0.63924,7.4,LANE_FOLLOW
4.72,1.69965,0.28358,-0.69998,1.97969,0.01914,0.35438,0.32152,0.00846,-0.00163,-0.19208,0.63924,7.4,LANE_FOLLOW
4.74,1.70881,0.27586,-0.70351,2.01625,-0.01531,0.36383,0.27963,0.00815,0.0088,-0.17929,0.66018,7.4,LANE_FOLLOW
4.76,1.71806,0.26802,-0.70664,2.01625,-0.01531,0.36528,0.27963,0.00825,0.00567,-0.17168,0.66018,7.4,LANE_FOLLOW
4.78,1.72737,0.26007,-0.70981,2.01625,-0.01531,0.36655,0.27963,0.00832,0.0025,-0.16717,0.66018,7.4,LANE_FOLLOW
4.8,1.73675,0.25201,-0.71301,2.01625,-0.01531,0.36768,0.27963,0.00835,-0.0007,-0.16453,0.66018,7.4,LANE_FOLLOW
4.82,1.74617,0.24386,-0.71623,2.05283,-0.04974,0.37686,0.23867,0.00807,0.00842,-0.15408,0.68066,7.4,LANE_FOLLOW
4.84,1.75567,0.23559,-0.71905,2.05283,-0.04974,0.37822,0.23867,0.00818,0.00561,-0.14786,0.68066,7.4,LANE_FOLLOW
4.86,1.76524,0.22722,-0.72189,2.05283,-0.04974,0.37942,0.23867,0.00825,0.00277,-0.14419,0.68066,7.4,LANE_FOLLOW
4.88,1.77486,0.21875,-0.72475,2.05283,-0.04974,0.38047,0.23867,0.00828,-0.0001,-0.14204,0.68066,7.4,LANE_FOLLOW
4.9,1.78453,0.21018,-0.72765,2.0895,-0.08407,0.39051,0.19313,0.00808,0.00631,-0.13188,0.70343,7.4,LANE_FOLLOW
4.92,1.79427,0.2015,-0.7301,2.0895,-0.08407,0.39187,0.19313,0.00816,0.00385,-0.12583,0.70343,7.4,LANE_FOLLOW
4.94,1.80409,0.19272,-0.73258,2.0895,-0.08407,0.39307,0.19313,0.00821,0.00138,-0.12225,0.70343,7.4,LANE_FOLLOW
4.96,1.81396,0.18384,-0.73508,2.0895,-0.08407,0.39413,0.19313,0.00823,-0.00113,-0.12016,0.70343,7.4,LANE_FOLLOW
4.98,1.82387,0.17488,-0.7376,2.16331,-0.15223,0.40258,0.15554,0.00806,0.00421,-0.10294,0.72223,7.4,LANE_FOLLOW
5.0,1.83386,0.1658,-0.73928,2.16331,-0.15223,0.40385,0.15554,0.00812,0.00253,-0.09263,0.72223,7.4,LANE_FOLLOW
5.02,1.84392,0.15663,-0.74097,2.16331,-0.15223,0.40496,0.15554,0.00816,0.00084,-0.08648,0.72223,7.4,LANE_FOLLOW
5.04,1.85403,0.14738,-0.74268,2.16331,-0.15223,0.40595,0.15554,0.00817,-0.00086,-0.08281,0.72223,7.4,LANE_FOLLOW
5.06,1.86419,0.13805,-0.7444,2.20058,-0.1859,0.41367,0.12125,0.00806,0.00365,-0.07326,0.73937,7.4,LANE_FOLLOW
5.08,1.87442,0.12863,-0.74572,2.20058,-0.1859,0.41484,0.12125,0.00811,0.00233,-0.06754,0.73937,7.4,LANE_FOLLOW
5.1,1.88471,0.11912,-0.74705,2.20058,-0.1859,0.41588,0.12125,0.00815,0.001,-0.06414,0.73937,7.4,LANE_FOLLOW
5.12,1.89506,0.10954,-0.74839,2.23816,-0.21924,0.42411,0.08467,0.00807,0.00369,-0.05488,0.75766,7.4,LANE_FOLLOW
5.14,1.90549,0.09986,-0.74933,2.23816,-0.21924,0.42534,0.08467,0.00812,0.00275,-0.04934,0.75766,7.4,LANE_FOLLOW
5.16,1.91598,0.09009,-0.75028,2.23816,-0.21924,0.42643,0.08467,0.00816,0.00181,-0.04603,0.75766,7.4,LANE_FOLLOW
5.18,1.92654,0.08025,-0.75123,2.23816,-0.21924,0.42739,0.08467,0.00819,0.00085,-0.04407,0.75766,7.4,LANE_FOLLOW
5.2,1.93715,0.07034,-0.7522,2.27612,-0.25214,0.43491,0.05129,0.00816,0.00259,-0.03523,0.77435,7.4,LANE_FOLLOW
5.22,1.94783,0.06035,-0.75271,2.27612,-0.25214,0.43606,0.05129,0.00819,0.00208,-0.02994,0.77435,7.4,LANE_FOLLOW
5.24,1.95859,0.05028,-0.75324,2.27612,-0.25214,0.43706,0.05129,0.00822,0.00155,-0.02678,0.77435,7.4,LANE_FOLLOW
5.26,1.9694,0.04014,-0.75376,2.31454,-0.28449,0.44443,0.01889,0.00823,0.00189,-0.01713,0.79055,7.4,LANE_FOLLOW
5.28,1.98029,0.02992,-0.75383,2.31454,-0.28449,0.44559,0.01889,0.00826,0.00182,-0.01135,0.79055,7.4,LANE_FOLLOW
5.3,1.99125,0.01962,-0.75389,2.31454,-0.28449,0.44662,0.01889,0.00828,0.00176,-0.00787,0.79055,7.4,LANE_FOLLOW
5.32,2.00229,0.00926,-0.75396,2.31454,-0.28449,0.44753,0.01889,0.00831,0.00169,-0.00579,0.79055,7.4,LANE_FOLLOW
5.34,2.01337,-0.00115,-0.75402,2.35347,-0.31624,0.44914,0.01486,0.00834,0.001,0.00378,0.79257,7.4,LANE_FOLLOW
5.36,2.02452,-0.01161,-0.75357,2.35347,-0.31624,0.44989,0.01486,0.00836,0.00145,0.00953,0.79257,7.4,LANE_FOLLOW
5.38,2.03571,-0.02212,-0.75313,2.35347,-0.31624,0.45056,0.01486,0.00838,0.0019,0.01299,0.79257,7.4,LANE_FOLLOW
5.4,2.04696,-0.03266,-0.75267,2.39297,-0.34727,0.4444,0.04857,0.00845,-0.00024,0.02347,0.77571,7.4,LANE_FOLLOW
5.42,2.05821,-0.0432,-0.7517,2.39297,-0.34727,0.44452,0.04857,0.00845,0.00073,0.02979,0.77571,7.4,LANE_FOLLOW
5.44,2.06949,-0.05374,-0.75072,2.39297,-0.34727,0.44463,0.04857,0.00846,0.00171,0.03359,0.77571,7.4,LANE_FOLLOW
5.46,2.08078,-0.06428,-0.74975,2.43315,-0.37743,0.43835,0.08042,0.00856,-0.00127,0.04459,0.75979,7.4,LANE_FOLLOW
5.48,2.09206,-0.07478,-0.74823,2.43315,-0.37743,0.43806,0.08042,0.00854,0.00025,0.05121,0.75979,7.4,LANE_FOLLOW
5.5,2.10334,-0.08525,-0.74671,2.43315,-0.37743,0.4378,0.08042,0.00855,0.00177,0.05522,0.75979,7.4,LANE_FOLLOW
5.52,2.11462,-0.09569,-0.7452,2.47406,-0.40657,0.43045,0.11606,0.00871,-0.00238,0.06666,0.74197,7.4,LANE_FOLLOW
5.54,2.12587,-0.10606,-0.74313,2.47406,-0.40657,0.42983,0.11606,0.00867,-0.00031,0.07356,0.74197,7.4,LANE_FOLLOW
5.56,2.13709,-0.11638,-0.74107,2.47406,-0.40657,0.42928,0.11606,0.00867,0.00175,0.07774,0.74197,7.4,LANE_FOLLOW
5.58,2.14831,-0.12664,-0.73901,2.47406,-0.40657,0.4288,0.11606,0.0087,0.00381,0.08029,0.74197,7.4,LANE_FOLLOW
5.6,2.15951,-0.13685,-0.73695,2.51576,-0.43457,0.42083,0.15378,0.00886,-0.00218,0.0918,0.72311,7.4,LANE_FOLLOW
5.62,2.17068,-0.14699,-0.7343,2.51576,-0.43457,0.42001,0.15378,0.00883,0.00047,0.09875,0.72311,7.4,LANE_FOLLOW
5.64,2.18182,-0.15704,-0.73166,2.51576,-0.43457,0.41929,0.15378,0.00883,0.00312,0.10297,0.72311,7.4,LANE_FOLLOW
5.66,2.19293,-0.16702,-0.72903,2.55833,-0.46123,0.41178,0.18813,0.00905,-0.00341,0.11583,0.70594,7.4,LANE_FOLLOW
5.68,2.204,-0.17691,-0.72579,2.55833,-0.46123,0.41081,0.18813,0.009,-0.00018,0.12361,0.70594,7.4,LANE_FOLLOW
5.7,2.21504,-0.18671,-0.72257,2.55833,-0.46123,0.40996,0.18813,0.00899,0.00304,0.12833,0.70594,7.4,LANE_FOLLOW
5.72,2.22606,-0.19642,-0.71937,2.55833,-0.46123,0.40064,0.23095,0.00932,-0.0052,0.13123,0.68453,7.4,LANE_FOLLOW
5.74,2.23701,-0.20601,-0.71618,2.55833,-0.46123,0.39948,0.23095,0.00924,-0.00201,0.13304,0.68453,7.4,LANE_FOLLOW
5.76,2.24792,-0.21551,-0.71302,2.55833,-0.46123,0.39845,0.23095,0.00921,0.00116,0.13419,0.68453,7.4,LANE_FOLLOW
5.78,2.25879,-0.22491,-0.70986,2.55833,-0.46123,0.39754,0.23095,0.00923,0.00431,0.13497,0.68453,7.4,LANE_FOLLOW
5.8,2.26963,-0.23423,-0.70673,2.60183,-0.48635,0.38734,0.2779,0.00953,-0.00691,0.1493,0.66105,7.4,LANE_FOLLOW
5.82,2.28041,-0.24343,-0.70282,2.60183,-0.48635,0.38608,0.2779,0.00943,-0.003,0.15799,0.66105,7.4,LANE_FOLLOW
5.84,2.29113,-0.25251,-0.69894,2.60183,-0.48635,0.38497,0.2779,0.00939,0.00088,0.16328,0.66105,7.4,LANE_FOLLOW
5.86,2.30182,-0.26149,-0.69509,2.64631,-0.50969,0.37594,0.31815,0.00978,-0.01095,0.18044,0.64092,7.4,LANE_FOLLOW
5.88,2.31243,-0.27034,-0.69048,2.64631,-0.50969,0.3746,0.31815,0.00963,-0.00635,0.19082,0.64092,7.4,LANE_FOLLOW
5.9,2.323,-0.27907,-0.68591,2.64631,-0.50969,0.37342,0.31815,0.00954,-0.00178,0.19715,0.64092,7.4,LANE_FOLLOW
5.92,2.33352,-0.28769,-0.68138,2.64631,-0.50969,0.37238,0.31815,0.00952,0.00276,0.20105,0.64092,7.4,LANE_FOLLOW
5.94,2.34402,-0.29619,-0.67686,2.6918,-0.53098,0.3613,0.36891,0.00992,-0.01093,0.21846,0.61554,7.4,LANE_FOLLOW
5.96,2.35444,-0.30457,-0.67158,2.6918,-0.53098,0.35989,0.36891,0.00977,-0.00564,0.22901,0.61554,7.4,LANE_FOLLOW
5.98,2.3648,-0.31281,-0.66633,2.6918,-0.53098,0.35865,0.36891,0.0097,-0.0004,0.23545,0.61554,7.4,LANE_FOLLOW
6.0,2.37513,-0.32093,-0.66113,2.6918,-0.53098,0.35755,0.36891,0.00969,0.0048,0.23943,0.61554,7.4,LANE_FOLLOW
6.02,2.38542,-0.32893,-0.65596,2.6918,-0.53098,0.34359,0.43392,0.01013,-0.01206,0.24194,0.58304,7.4,LANE_FOLLOW
6.04,2.39562,-0.33678,-0.65084,2.6918,-0.53098,0.34197,0.43392,0.00998,-0.00695,0.24357,0.58304,7.4,LANE_FOLLOW
6.06,2.40575,-0.3445,-0.64578,2.6918,-0.53098,0.34054,0.43392,0.00989,-0.00188,0.24469,0.58304,7.4,LANE_FOLLOW
6.08,2.41582,-0.35208,-0.64076,2.6918,-0.53098,0.33928,0.43392,0.00987,0.00314,0.2455,0.58304,7.4,LANE_FOLLOW
6.1,2.42583,-0.35955,-0.63577,2.73831,-0.54993,0.32578,0.49585,0.01032,-0.01679,0.2667,0.55208,7.4,LANE_FOLLOW
6.12,2.43575,-0.36687,-0.62981,2.73831,-0.54993,0.32407,0.49585,0.01011,-0.01083,0.27957,0.55208,7.4,LANE_FOLLOW
6.14,2.44559,-0.37404,-0.62392,2.73831,-0.54993,0.32256,0.49585,0.00998,-0.00494,0.28743,0.55208,7.4,LANE_FOLLOW
6.16,2.45536,-0.38107,-0.61809,2.73831,-0.54993,0.32123,0.49585,0.00992,0.0009,0.29231,0.55208,7.4,LANE_FOLLOW
6.18,2.46508,-0.38798,-0.6123,2.7858,-0.56627,0.30766,0.55784,0.01043,-0.02109,0.31613,0.52108,7.4,LANE_FOLLOW
6.2,2.47469,-0.39473,-0.60559,2.7858,-0.56627,0.30589,0.55784,0.01018,-0.01438,0.33056,0.52108,7.4,LANE_FOLLOW
6.22,2.48422,-0.40133,-0.59897,2.7858,-0.56627,0.30433,0.55784,0.01001,-0.00776,0.33938,0.52108,7.4,LANE_FOLLOW
6.24,2.49368,-0.40779,-0.59242,2.7858,-0.56627,0.30296,0.55784,0.00992,-0.00121,0.34483,0.52108,7.4,LANE_FOLLOW
6.26,2.50308,-0.41412,-0.58592,2.7858,-0.56627,0.3,0.63168,0.0106,-0.02635,0.34828,0.48416,7.4,LANE_FOLLOW
6.28,2.51236,-0.42027,-0.57954,2.7858,-0.56627,0.3,0.63168,0.01031,-0.01996,0.35052,0.48416,7.4,LANE_FOLLOW
6.3,2.52153,-0.42628,-0.57324,2.7858,-0.56627,0.3,0.63168,0.01009,-0.01366,0.35205,0.48416,7.4,LANE_FOLLOW
6.32,2.53062,-0.43215,-0.56702,2.7858,-0.56627,0.3,0.63168,0.00994,-0.00744,0.35316,0.48416,7.4,LANE_FOLLOW
6.34,2.53963,-0.43788,-0.56087,2.7858,-0.56627,0.3,0.63168,0.00986,-0.00129,0.35403,0.48416,7.4,LANE_FOLLOW
6.36,2.54857,-0.4435,-0.55477,2.8342,-0.57968,0.3,0.71631,0.01047,-0.03108,0.38266,0.44184,7.4,LANE_FOLLOW
6.38,2.55738,-0.44896,-0.54759,2.8342,-0.57968,0.3,0.71631,0.01015,-0.0239,0.40003,0.44184,7.4,LANE_FOLLOW
6.4,2.56608,-0.45426,-0.54053,2.8342,-0.57968,0.3,0.71631,0.00991,-0.01684,0.41064,0.44184,7.4,LANE_FOLLOW
6.42,2.57467,-0.45942,-0.53356,2.8342,-0.57968,0.3,0.71631,0.00974,-0.00987,0.41721,0.44184,7.4,LANE_FOLLOW
6.44,2.58318,-0.46445,-0.52669,2.8342,-0.57968,0.3,0.71631,0.00964,-0.003,0.42136,0.44184,7.4,LANE_FOLLOW
6.46,2.59162,-0.46935,-0.51989,2.88337,-0.58991,0.3,0.80825,0.01031,-0.03672,0.45081,0.39587,7.4,LANE_FOLLOW
6.48,2.5999,-0.4741,-0.51217,2.88337,-0.58991,0.3,0.80825,0.00996,-0.029,0.46866,0.39587,7.4,LANE_FOLLOW
6.5,2.60805,-0.47868,-0.5046,2.88337,-0.58991,0.3,0.80825,0.00969,-0.02143,0.47956,0.39587,7.4,LANE_FOLLOW
6.52,2.61609,-0.48312,-0.49715,2.88337,-0.58991,0.3,0.80825,0.00949,-0.01398,0.48629,0.39587,7.4,LANE_FOLLOW
6.54,2.62403,-0.48743,-0.48982,2.88337,-0.58991,0.3,0.80825,0.00936,-0.00665,0.49052,0.39587,7.4,LANE_FOLLOW
6.56,2.63189,-0.49162,-0.48259,2.93313,-0.59668,0.3,0.90624,0.01026,-0.04489,0.51811,0.34688,7.4,LANE_FOLLOW
6.58,2.63957,-0.49564,-0.47463,2.93313,-0.59668,0.3,0.90624,0.00987,-0.03693,0.53483,0.34688,7.4,LANE_FOLLOW
6.6,2.6471,-0.49951,-0.46684,2.93313,-0.59668,0.3,0.90624,0.00955,-0.02915,0.54502,0.34688,7.4,LANE_FOLLOW
6.62,2.65451,-0.50324,-0.45922,2.93313,-0.59668,0.3,0.90624,0.00931,-0.02152,0.5513,0.34688,7.4,LANE_FOLLOW
6.64,2.66179,-0.50684,-0.45174,2.93313,-0.59668,0.3,0.90624,0.00914,-0.01404,0.55524,0.34688,7.4,LANE_FOLLOW
6.66,2.66898,-0.51033,-0.44438,2.93313,-0.59668,0.3,0.90624,0.00903,-0.00668,0.55777,0.34688,7.4,LANE_FOLLOW
6.68,2.67608,-0.51371,-0.43713,2.98326,-0.59972,0.3,1.0081,0.01005,-0.05006,0.58324,0.3,7.4,LANE_FOLLOW
6.7,2.68301,-0.51695,-0.4293,2.98326,-0.59972,0.3,1.0081,0.00967,-0.04223,0.59866,0.3,7.4,LANE_FOLLOW
6.72,2.68978,-0.52005,-0.42166,2.98326,-0.59972,0.3,1.0081,0.00936,-0.03459,0.60805,0.3,7.4,LANE_FOLLOW
6.74,2.69643,-0.52303,-0.41419,2.98326,-0.59972,0.3,1.0081,0.0091,-0.02712,0.61381,0.3,7.4,LANE_FOLLOW
6.76,2.70296,-0.5259,-0.40687,2.98326,-0.59972,0.3,1.0081,0.00891,-0.0198,0.61741,0.3,7.4,LANE_FOLLOW
6.78,2.70938,-0.52867,-0.39969,2.98326,-0.59972,0.3,1.0081,0.00877,-0.01262,0.61971,0.3,7.4,LANE_FOLLOW
6.8,2.71572,-0.53135,-0.39262,2.98326,-0.59972,0.3,1.0081,0.00868,-0.00555,0.62123,0.3,7.4,LANE_FOLLOW
6.82,2.72198,-0.53394,-0.38565,3.03347,-0.59908,0.3,1.11051,0.00981,-0.05441,0.64383,0.3,7.4,LANE_FOLLOW
6.84,2.72818,-0.53646,-0.37815,3.03347,-0.59908,0.3,1.11051,0.00945,-0.04691,0.65749,0.3,7.4,LANE_FOLLOW
6.86,2.73431,-0.53889,-0.37074,3.03347,-0.59908,0.3,1.11051,0.00914,-0.0395,0.66581,0.3,7.4,LANE_FOLLOW
6.88,2.7404,-0.54126,-0.3634,3.03347,-0.59908,0.3,1.11051,0.00888,-0.03216,0.67091,0.3,7.4,LANE_FOLLOW
6.9,2.74645,-0.54356,-0.35613,3.03347,-0.59908,0.3,1.11051,0.00868,-0.02489,0.67409,0.3,7.4,LANE_FOLLOW
6.92,2.75246,-0.5458,-0.34892,3.03347,-0.59908,0.3,1.11051,0.00852,-0.01767,0.67613,0.3,7.4,LANE_FOLLOW
6.94,2.75845,-0.54797,-0.34176,3.03347,-0.59908,0.3,1.11051,0.0084,-0.01051,0.67747,0.3,7.4,LANE_FOLLOW
6.96,2.7644,-0.55009,-0.33464,3.03347,-0.59908,0.3,1.11051,0.00834,-0.0034,0.67841,0.3,7.4,LANE_FOLLOW
6.98,2.77034,-0.55216,-0.32757,3.08351,-0.59477,0.3,1.20901,0.00947,-0.05717,0.69802,0.3,7.4,LANE_FOLLOW
7.0,2.77626,-0.55417,-0.32,3.08351,-0.59477,0.3,1.20901,0.00911,-0.0496,0.70989,0.3,7.4,LANE_FOLLOW
7.02,2.78217,-0.55613,-0.31247,3.08351,-0.59477,0.3,1.20901,0.0088,-0.04207,0.71712,0.3,7.4,LANE_FOLLOW
7.04,2.78806,-0.55803,-0.30497,3.08351,-0.59477,0.3,1.20901,0.00854,-0.03457,0.72157,0.3,7.4,LANE_FOLLOW
7.06,2.79395,-0.55989,-0.2975,3.08351,-0.59477,0.3,1.20901,0.00833,-0.0271,0.72435,0.3,7.4,LANE_FOLLOW
7.08,2.79983,-0.56169,-0.29004,3.08351,-0.59477,0.3,1.20901,0.00816,-0.01964,0.72614,0.3,7.4,LANE_FOLLOW
7.1,2.80571,-0.56344,-0.28261,3.08351,-0.59477,0.3,1.20901,0.00804,-0.01221,0.72734,0.3,7.4,LANE_FOLLOW
7.12,2.81159,-0.56515,-0.27519,3.08351,-0.59477,0.3,1.20901,0.00797,-0.00479,0.72819,0.3,7.4,LANE_FOLLOW
7.14,2.81746,-0.56681,-0.26778,3.13311,-0.5869,0.3,1.30076,0.0092,-0.06278,0.74423,0.3,7.4,LANE_FOLLOW
7.16,2.82334,-0.56842,-0.25997,3.13311,-0.5869,0.3,1.30076,0.00882,-0.05497,0.75396,0.3,7.4,LANE_FOLLOW
7.18,2.82922,-0.56998,-0.25217,3.13311,-0.5869,0.3,1.30076,0.00848,-0.04716,0.75991,0.3,7.4,LANE_FOLLOW
7.2,2.8351,-0.5715,-0.24437,3.13311,-0.5869,0.3,1.30076,0.0082,-0.03937,0.76358,0.3,7.4,LANE_FOLLOW
7.22,2.84098,-0.57297,-0.23659,3.13311,-0.5869,0.3,1.30076,0.00796,-0.03159,0.7659,0.3,7.4,LANE_FOLLOW
7.24,2.84687,-0.57439,-0.22881,3.13311,-0.5869,0.3,1.30076,0.00777,-0.02381,0.76741,0.3,7.4,LANE_FOLLOW
7.26,2.85276,-0.57576,-0.22104,3.13311,-0.5869,0.3,1.30076,0.00762,-0.01604,0.76845,0.3,7.4,LANE_FOLLOW
7.28,2.85865,-0.57708,-0.21327,3.13311,-0.5869,0.3,1.30076,0.00752,-0.00827,0.7692,0.3,7.4,LANE_FOLLOW
7.3,2.86456,-0.57836,-0.20551,3.18204,-0.57561,0.3,1.39118,0.0089,-0.07021,0.78138,0.3,7.4,LANE_FOLLOW
7.32,2.87046,-0.57959,-0.19743,3.18204,-0.57561,0.3,1.39118,0.00848,-0.06213,0.7888,0.3,7.4,LANE_FOLLOW
